E-MBT;E-BSL;E-GER;CO2rate;;G-AVE
36.975289;36.975289;36.975289;0;;33.6286642
36.975289;36.975289;36.975289;0;;33.6286642
27.25413229;27.25413229;27.25413229;0;;33.6286642
27.25413229;27.25413229;27.25413229;0;;33.6286642
1.7;0;0;0;;33.6286642
27.25413229;19.52980271;19.52980271;0;;33.6286642
27.25413229;27.25413229;27.25413229;0;;33.6286642
36.975289;36.975289;36.975289;0;;33.6286642
37.32416015;37.32416015;37.32416015;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
37.50758336;37.50758336;37.50758336;0;;33.6286642
37.32416015;37.32416015;37.32416015;0;;33.6286642
37.32416015;37.32416015;37.32416015;0;;33.6286642
37.32416015;37.32416015;37.32416015;0;;33.6286642
37.28290569;36.975289;36.975289;0;;33.6286642
29.13301761;29.13301761;29.13301761;0;;33.6286642
36.975289;36.975289;36.975289;0;;33.6286642
36.975289;36.975289;36.975289;0;;33.6286642
15.594645;15.594645;15.594645;0;;33.6286642
13.76669336;0;0;0;;33.6286642
13.76669336;0;0;0;;33.6286642
13.76669336;0;0;0;;33.6286642
13.76669336;0;0;0;;33.6286642
13.76669336;0;0;0;;33.6286642
13.76669336;0;0;0;;33.6286642
13.76669336;0;0;0;;33.6286642
13.76669336;0;0;0;;33.6286642
13.76669336;0;0;0;;33.6286642
15.594645;0.559016994;0.559016994;0;;33.6286642
20.26431911;0.559016994;0.559016994;0;;33.6286642
20.26431911;0.559016994;0.559016994;0;;33.6286642
20.26431911;0.559016994;0.559016994;0;;33.6286642
20.26431911;0.559016994;0.559016994;0;;33.6286642
20.26431911;0;0;0;;33.6286642
20.26431911;0;0;0;;33.6286642
20.26431911;0;0;0;;33.6286642
20.10819454;0;0;0;;33.6286642
20.10819454;0;0;0;;33.6286642
15.594645;0;0;0;;33.6286642
15.594645;0.559016994;0.559016994;0;;33.6286642
20.05232324;20.05232324;20.05232324;0;;33.6286642
20.05232324;20.05232324;20.05232324;0;;33.93483478
13.76669336;0;0;0;;35.85134461
1.7;0;0;0;;35.85134461
0;0;0;0;;33.6286642
0;0;0;0;;33.6286642
0;0;0;0;;33.6286642
0;0;0;0;;33.6286642
0;0;0;0;;33.6286642
0;0;0;0;;33.6286642
1.7;0;0;0;;33.6286642
15.594645;0;0;0;;33.6286642
37.32416015;37.32416015;37.32416015;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
53.41945574;53.41945574;53.41945574;0;;33.6286642
53.41945574;53.41945574;53.41945574;0;;33.6286642
53.41945574;53.41945574;53.41945574;0;;33.6286642
53.41945574;53.41945574;53.41945574;0;;33.6286642
53.41945574;53.41945574;53.41945574;0;;33.6286642
53.41945574;53.41945574;53.41945574;0;;33.6286642
53.41945574;53.41945574;53.41945574;0;;33.6286642
53.41945574;53.41945574;53.41945574;0;;33.6286642
53.41945574;53.41945574;53.41945574;0;;33.6286642
53.41945574;53.41945574;53.41945574;0;;35.31046365
53.41945574;53.41945574;53.41945574;0;;35.77991736
39.532089;39.532089;39.532089;0;;35.44448427
37.53594645;37.53594645;37.53594645;0;;33.6286642
36.975289;0;0;0;;33.6286642
36.975289;0;0;0;;33.6286642
36.975289;0;0;0;;33.6286642
36.975289;0;0;0;;33.6286642
36.975289;0;0;0;;33.6286642
36.975289;0;0;0;;33.6286642
36.975289;0;0;0;;33.6286642
39.532089;39.532089;39.532089;0;;35.83623685
71.54846016;71.54846016;71.54846016;0.005899061;;36.17166994
107.0212276;107.0212276;107.0212276;0.037854028;;35.77991736
109.1024723;109.1024723;109.1024723;0.094583884;;37.0286642
106.024078;106.024078;106.024078;0.054835699;;35.1816276
106.4191672;106.4191672;106.4191672;0.123736109;;35.41868114
106.6929059;106.6929059;106.6929059;0.160978791;;35.58292437
104.3614338;104.3614338;104.3614338;0.237270398;;34.18404107
107.0178943;107.0178943;107.0178943;0.238763168;;35.77791736
109.5767902;109.5767902;109.5767902;0.237707758;;35.78404107
106.024078;106.024078;106.024078;0.210341985;;35.1816276
107.8195608;107.8195608;107.8195608;0.228809273;;36.25891726
109.3751795;109.3751795;109.3751795;0.273330801;;37.0286642
109.5955745;109.5955745;109.5955745;0.24360273;;37.0286642
109.5955745;109.5955745;109.5955745;0.171262344;;37.0286642
109.5955745;109.5955745;109.5955745;0.113096823;;37.0286642
109.5955745;109.5955745;109.5955745;0.052580386;;37.0286642
91.02381749;91.02381749;91.02381749;0.008580911;;35.94308221
87.22924601;87.22924601;87.22924601;0.007747522;;35.91215437
87.22924601;87.22924601;87.22924601;0.007708574;;35.85134461
86.98034432;86.98034432;86.98034432;0.007133662;;35.85134461
87.22924601;87.22924601;87.22924601;0.008524265;;35.85134461
108.398005;108.398005;108.398005;0.03656453;;37.0286642
109.8069397;109.8069397;109.8069397;0.112251623;;37.0286642
109.8069397;109.8069397;109.8069397;0.191224758;;37.0286642
133.627048;133.627048;133.627048;0.232001686;;37.0286642
133.627048;133.627048;133.627048;0.278765496;;37.0286642
133.627048;133.627048;133.627048;0.262014247;;37.0286642
133.627048;133.627048;133.627048;0.225200435;;37.0286642
133.627048;133.627048;133.627048;0.205695346;;37.0286642
133.627048;133.627048;133.627048;0.20602176;;37.0286642
133.627048;109.1024723;109.1024723;0.155865619;;37.0286642
133.627048;108.2090015;108.2090015;0.110945132;;36.49258173
133.627048;108.2090015;108.2090015;0.108634377;;36.49258173
109.8069397;108.5755745;108.5755745;0.110582162;;36.71252551
109.8069397;108.6060368;108.6060368;0.096827263;;37.0266642
133.627048;109.5955745;109.5955745;0.1653008;;37.0286642
133.627048;109.5955745;109.5955745;0.176289704;;37.0286642
133.627048;109.5955745;109.5955745;0.12280409;;37.0286642
109.5955745;109.0315369;109.0315369;0.050558049;;37.0286642
109.1024723;109.1024723;109.1024723;0.016837456;;37.0286642
109.0315369;71.54846016;71.54846016;0.00477223;;36.17166994
106.4544248;31.17845761;31.17845761;0.001040232;;36.17166994
106.4544248;31.17845761;31.17845761;0.001048162;;36.17166994
109.0315369;39.532089;39.532089;0.002578118;;36.17166994
108.2090015;31.17845761;31.17845761;0.002187992;;35.85134461
108.2090015;31.17845761;31.17845761;0.002977653;;36.17166994
108.2090015;0.010832393;31.17845761;0.002299895;;35.85134461
109.8069397;15.594645;31.17845761;0.002786032;;36.17166994
133.627048;31.17845761;39.532089;0.003716197;;36.17166994
133.627048;39.532089;39.532089;0.005880952;;36.17166994
133.627048;39.532089;39.532089;0.004997254;;36.17166994
133.627048;39.532089;39.532089;0.006132235;;36.17166994
133.627048;31.17845761;39.532089;0.005123344;;35.85134461
133.627048;31.17845761;31.17845761;0.004591783;;35.85134461
133.627048;39.532089;39.532089;0.006870586;;35.85134461
133.627048;39.532089;39.532089;0.007549399;;35.03933526
109.8069397;0;0;0.006043661;;35.85134461
109.8069397;0;0;0.006105869;;35.78404107
109.8069397;0;0;0.006138645;;35.85134461
109.8069397;0;0;0.005516374;;35.85134461
133.627048;0;0;0.004466017;;35.85134461
108.5755745;0;0;0.002581723;;35.89809252
108.4976613;0;0;0.002007135;;35.85134461
108.4976613;0;0;0.000970952;;35.85134461
81.26;0;0;0.000106767;;35.85134461
81.26;0;0;9.99E-05;;35.85134461
81.26;0;0;9.69E-05;;35.03933526
81.26;0;0;0.000104944;;33.6286642
81.26;0;0;0.000116495;;33.6286642
81.26;0;0;0.000113723;;33.6286642
87.58131377;0;0;0.00018497;;33.6286642
108.2090015;0;0;0.001629472;;35.85134461
109.8069397;0;0;0.003345534;;35.85134461
133.627048;0.559016994;0.559016994;0.003804229;;36.17166994
133.627048;0.559016994;0.559016994;0.003992808;;36.17166994
133.627048;0.559016994;0.559016994;0.004102666;;35.85134461
133.627048;0;0;0.003962503;;35.85134461
133.627048;0;0;0.004037315;;35.85134461
133.627048;0;0;0.003912766;;35.03933526
133.627048;0;0;0.003780774;;35.78404107
133.627048;0;0;0.003740092;;35.78404107
109.8069397;0;0;0.004154425;;35.75311324
109.8069397;0;0;0.004209676;;35.78404107
109.8069397;0;0;0.004870746;;34.65891726
133.627048;0.559016994;0.559016994;0.006339033;;33.6286642
133.627048;0.559016994;0.559016994;0.00494416;;33.6286642
104.3098874;0;0;0.002575293;;33.6286642
104.5045342;0;0;0.002165454;;33.6286642
103.7319493;0;0;0.001953926;;33.6286642
103.3648702;0;0;0.000930337;;33.6286642
103.3648702;0;0;0.000942708;;33.6286642
103.3648702;0;0;0.000987903;;33.6286642
103.3648702;0;0;0.001108084;;33.6286642
103.3648702;71.54846016;71.54846016;0.006210558;;33.6286642
104.140273;71.54846016;71.54846016;0.013008055;;33.6286642
104.140273;101.6778359;101.6778359;0.018557851;;33.6286642
109.8069397;103.9289078;103.9289078;0.067786723;;33.6286642
133.627048;103.9289078;103.9289078;0.027579047;;33.92452551
133.627048;103.9289078;103.9289078;0.078764366;;33.92452551
133.627048;103.9289078;103.9289078;0.096605956;;33.92452551
133.627048;103.9289078;103.9289078;0.110264341;;33.92452551
133.627048;103.4358057;103.4358057;0.09323011;;33.6286642
133.627048;103.4358057;103.4358057;0.04590424;;33.6286642
133.627048;71.54846016;71.54846016;0.018192577;;33.6286642
109.8069397;71.54846016;71.54846016;0.017039909;;33.6286642
109.8069397;71.54846016;71.54846016;0.016458935;;33.6286642
109.8069397;71.54846016;71.54846016;0.019258649;;33.6286642
107.907883;89.9945922;89.9945922;0.024885982;;33.6286642
104.140273;71.54846016;71.54846016;0.015356931;;33.6286642
109.8069397;71.54846016;71.54846016;0.009396741;;33.6286642
98.47360636;39.532089;39.532089;0.002070244;;33.6286642
92.64854195;2.3;2.3;0.000205546;;33.6286642
92.64854195;39.532089;39.532089;0.000218371;;33.6286642
39.532089;39.532089;39.532089;8.80E-05;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0.002284305;;33.6286642
75.51239305;75.51239305;75.51239305;0.006570413;;33.6286642
98.45835462;98.45835462;98.45835462;0.054312735;;33.6286642
109.8069397;109.8069397;109.8069397;0.175059822;;34.46487398
109.8069397;109.8069397;109.8069397;0.271259285;;37.0286642
109.8069397;109.8069397;109.8069397;0.282969371;;37.0286642
109.8069397;109.8069397;109.8069397;0.285716802;;37.0286642
109.8069397;109.8069397;109.8069397;0.283644422;;37.0286642
109.8069397;109.8069397;109.8069397;0.270030648;;37.0286642
109.8069397;109.8069397;109.8069397;0.262014247;;35.85134461
105.526846;105.526846;105.526846;0.273802592;;33.6286642
105.9078255;105.7346892;105.7346892;0.258770372;;35.00799434
104.140273;103.9289078;103.9289078;0.23960358;;33.92452551
104.140273;103.9289078;103.9289078;0.240188846;;33.92452551
105.2716081;105.2716081;105.2716081;0.239331451;;34.73014564
108.3786159;108.3786159;108.3786159;0.213273691;;36.59435035
104.42201;104.42201;104.42201;0.134244089;;34.22038681
103.4358057;103.4358057;103.4358057;0.068813795;;33.6286642
92.64854195;92.64854195;92.64854195;0.010689464;;33.6286642
92.64854195;92.64854195;92.64854195;0.01072653;;33.6286642
81.26;81.26;81.26;0.006064847;;33.6286642
81.26;81.26;81.26;0.006077917;;33.6286642
81.26;81.26;81.26;0.005631087;;33.6286642
81.26;81.26;81.26;0.004941327;;33.6286642
81.26;81.26;81.26;0.005034443;;33.6286642
81.26;81.26;81.26;0.006265389;;33.6286642
97.57495595;97.57495595;97.57495595;0.037809705;;33.6286642
109.8069397;109.8069397;109.8069397;0.130155974;;33.93483478
133.627048;129.8537741;129.8537741;0.181567116;;36.17166994
133.627048;129.8537741;129.8537741;0.211144839;;36.17166994
133.627048;129.8537741;129.8537741;0.218847218;;35.77991736
133.627048;129.8537741;129.8537741;0.217118991;;35.03933526
133.627048;104.3614338;104.3614338;0.194756608;;34.18404107
133.627048;104.3098874;104.3098874;0.202667943;;33.6286642
133.627048;104.3098874;104.3098874;0.204876647;;34.15311324
133.627048;104.3098874;104.3098874;0.181972631;;34.15311324
109.8069397;105.7346892;105.7346892;0.187447927;;35.00799434
109.8069397;105.1528941;105.1528941;0.178101522;;34.65891726
109.8069397;108.3786159;108.3786159;0.198877194;;35.85334461
133.627048;109.0315369;109.0315369;0.154669407;;36.98610293
109.0315369;109.0315369;109.0315369;0.083724913;;36.98610293
109.0315369;109.0315369;109.0315369;0.056883532;;36.98610293
108.3786159;108.3786159;108.3786159;0.052932568;;36.59435035
103.9289078;103.4358057;103.4358057;0.034720636;;33.6286642
103.9289078;103.9289078;103.9289078;0.063670155;;33.92452551
103.4358057;103.4358057;103.4358057;0.027284821;;33.6286642
103.9289078;103.4358057;103.4358057;0.032637623;;33.6286642
103.9289078;103.4358057;103.4358057;0.03164683;;33.6286642
105.526846;103.4358057;103.4358057;0.036378835;;33.6286642
106.1024723;103.4358057;103.4358057;0.058754627;;33.6286642
109.8069397;108.3786159;108.3786159;0.11647892;;36.59435035
133.627048;109.0315369;109.0315369;0.155733443;;36.17166994
133.627048;133.627048;133.627048;0.18395448;;37.0286642
133.627048;133.627048;133.627048;0.22060841;;37.0286642
133.627048;133.627048;133.627048;0.251686056;;37.0286642
133.627048;133.627048;133.627048;0.246899631;;37.0286642
133.627048;133.627048;133.627048;0.251686056;;37.0286642
133.627048;133.627048;133.627048;0.262014247;;35.85134461
133.627048;133.627048;133.627048;0.273802592;;35.85134461
133.627048;133.627048;133.627048;0.237707758;;35.85134461
133.627048;107.140273;107.140273;0.210637552;;35.85134461
133.627048;107.140273;107.140273;0.223656027;;35.85134461
133.627048;133.627048;133.627048;0.24489664;;37.0286642
133.627048;133.627048;133.627048;0.22865807;;37.0286642
133.627048;133.627048;133.627048;0.157788976;;37.0286642
133.627048;133.627048;133.627048;0.113745776;;37.0286642
109.8069397;109.8069397;109.8069397;0.112371806;;37.0286642
107.0338349;107.0338349;107.0338349;0.054231299;;35.85134461
105.1528941;105.1528941;105.1528941;0.053258738;;34.65891726
105.1528941;105.1528941;105.1528941;0.056635661;;34.65891726
105.1528941;105.1528941;105.1528941;0.061316275;;34.65891726
105.1528941;105.1528941;105.1528941;0.064177168;;34.65891726
105.1528941;105.1528941;105.1528941;0.065350396;;34.65891726
105.1528941;105.1528941;105.1528941;0.044541844;;34.65891726
105.1528941;105.1528941;105.1528941;0.071288719;;35.78404107
133.627048;133.627048;133.627048;0.163074596;;36.0042885
133.627048;133.627048;133.627048;0.24795543;;37.0286642
133.627048;133.627048;133.627048;0.273802592;;37.0286642
133.627048;133.627048;133.627048;0.28606992;;35.85134461
133.627048;133.627048;133.627048;0.28606992;;35.85134461
133.627048;133.627048;133.627048;0.28606992;;35.85134461
133.627048;133.627048;133.627048;0.28606992;;35.85134461
109.8069397;109.8069397;109.8069397;0.28606992;;35.85134461
109.8069397;109.8069397;109.8069397;0.300179997;;35.85134461
109.8069397;109.8069397;109.8069397;0.300179997;;35.85134461
109.8069397;109.8069397;109.8069397;0.300179997;;35.85134461
109.8069397;109.8069397;109.8069397;0.295768354;;35.85134461
109.8069397;109.8069397;109.8069397;0.238135116;;37.0286642
109.1024723;109.1024723;109.1024723;0.120962196;;37.0286642
107.140273;107.140273;107.140273;0.053910128;;35.85134461
93.109696;93.109696;93.109696;0.009630491;;35.78404107
39.532089;39.532089;39.532089;0.002550395;;35.03933526
39.532089;39.532089;39.532089;0;;35.03933526
39.532089;39.532089;39.532089;0;;35.03933526
39.532089;39.532089;39.532089;0;;35.03933526
39.532089;39.532089;39.532089;0;;34.65891726
39.532089;39.532089;39.532089;0;;34.65891726
39.532089;39.532089;39.532089;0;;34.65891726
71.54846016;71.54846016;71.54846016;0.003433236;;34.65891726
109.2622412;86.20220359;86.20220359;0.019522274;;35.52452551
109.6432207;104.3098874;104.3098874;0.042049841;;35.75311324
109.6432207;104.3098874;104.3098874;0.034988905;;35.75311324
109.6432207;71.54846016;71.54846016;0.013723237;;35.75311324
109.6432207;56.79155453;56.79155453;0.006696455;;35.75311324
109.6432207;71.54846016;71.54846016;0.012617168;;35.75311324
108.1193173;71.54846016;71.54846016;0.009253956;;34.83877116
100.309696;0;0;0.000657542;;35.75311324
100.309696;0;0;0.000631072;;35.75311324
100.309696;0;0;0.00063307;;35.75311324
108.1193173;0;0;0.002418038;;35.78404107
109.6432207;0;0;0.003792851;;35.78404107
109.6432207;0;0;0.002600537;;35.84326819
102.8097002;0;0;0.000703959;;35.85134461
75.95471457;0;0;0.000120704;;35.84326819
39.532089;0;0;2.45E-05;;35.84326819
39.532089;0;0;0;;35.75311324
39.532089;0;0;0;;35.03933526
39.532089;0;0;0;;35.03933526
39.532089;0;0;0;;34.65891726
39.532089;0;0;0;;34.65891726
39.532089;0;0;0;;35.03933526
39.532089;0;0;2.72E-05;;35.52452551
39.532089;0;0;0.000104248;;35.52452551
109.6432207;0;0;0.001679022;;35.75311324
109.8069397;71.54846016;71.54846016;0.010023335;;35.84326819
109.8069397;81.26;81.26;0.021800065;;35.84326819
109.8069397;81.26;81.26;0.02317952;;35.84326819
109.6947671;89.9945922;89.9945922;0.028160021;;35.78404107
109.6947671;81.26;81.26;0.014535859;;35.78404107
96.15278309;81.26;81.26;0.009972663;;35.75311324
76.3319245;76.3319245;76.3319245;0.009715545;;35.84326819
76.3319245;71.54846016;71.54846016;0.008896015;;35.84326819
76.3319245;71.54996416;71.54996416;0.009554453;;35.84326819
76.3319245;76.3319245;76.3319245;0.013791039;;35.84326819
81.26;81.26;81.26;0.015363796;;35.85134461
89.9945922;89.9945922;89.9945922;0.020141622;;35.85134461
95.97392262;89.9945922;89.9945922;0.019810497;;35.78404107
95.97392262;89.9945922;89.9945922;0.014314647;;35.75311324
76.3319245;76.3319245;76.3319245;0.006023919;;35.52452551
71.54846016;71.54846016;71.54846016;0.005597049;;34.65891726
71.54846016;71.54846016;71.54846016;0.006233533;;33.6286642
71.54846016;71.54846016;71.54846016;0.006278607;;33.6286642
71.54846016;71.54846016;71.54846016;0.006274456;;33.6286642
71.54846016;71.54846016;71.54846016;0.006644115;;33.6286642
71.54846016;71.54846016;71.54846016;0.007717618;;33.6286642
76.3319245;76.3319245;76.3319245;0.009879435;;33.6286642
104.3098874;104.3098874;104.3098874;0.05808761;;35.68232711
109.5767902;109.5767902;109.5767902;0.143290367;;35.78404107
109.8069397;109.8069397;109.8069397;0.255417871;;37.0286642
109.8069397;109.8069397;109.8069397;0.299978383;;37.0286642
109.8069397;109.8069397;109.8069397;0.273330801;;37.0286642
109.8069397;109.8069397;109.8069397;0.299978383;;37.0286642
109.8069397;109.8069397;109.8069397;0.300179997;;35.85134461
109.8069397;109.8069397;109.8069397;0.28606992;;35.85134461
109.8069397;109.8069397;109.8069397;0.28606992;;35.85134461
109.8069397;107.140273;107.140273;0.27313317;;35.85134461
109.8069397;109.8069397;109.8069397;0.28606992;;35.85134461
109.8069397;109.8069397;109.8069397;0.28606992;;35.85134461
109.8069397;109.8069397;109.8069397;0.298694899;;35.85134461
109.8069397;109.8069397;109.8069397;0.266737902;;37.0286642
109.8069397;109.8069397;109.8069397;0.180045708;;35.85134461
104.3614338;104.3614338;104.3614338;0.039190647;;35.78404107
73.79852459;73.79852459;73.79852459;0.011385908;;34.65891726
71.54846016;71.54846016;71.54846016;0.004069074;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
38.48016835;38.48016835;38.48016835;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
73.79852459;73.79852459;73.79852459;0.011601818;;33.6286642
106.024078;106.024078;106.024078;0.172804579;;35.03933526
106.024078;106.024078;106.024078;0.261755364;;35.1816276
106.024078;106.024078;106.024078;0.2666001;;35.1816276
106.024078;106.024078;106.024078;0.202887721;;35.71325495
106.024078;106.024078;106.024078;0.202887721;;35.84326819
106.024078;106.024078;106.024078;0.202887721;;35.84326819
106.024078;106.024078;106.024078;0.278348508;;35.85134461
106.024078;106.024078;106.024078;0.297608573;;34.51191059
106.024078;106.024078;106.024078;0.297992863;;35.1816276
106.024078;106.024078;106.024078;0.280983798;;35.1816276
104.3614338;104.3614338;104.3614338;0.279882609;;34.18404107
105.1528941;105.1528941;105.1528941;0.270348875;;34.65891726
106.024078;106.024078;106.024078;0.226675972;;35.1816276
106.024078;106.024078;106.024078;0.146043448;;35.1816276
93.109696;93.109696;93.109696;0.027467199;;34.5358784
71.54846016;71.54846016;71.54846016;0.004194748;;33.6286642
38.50853144;38.50853144;38.50853144;0;;33.6286642
37.32416015;37.32416015;37.32416015;0;;33.6286642
37.32416015;37.32416015;37.32416015;0;;33.6286642
37.32416015;37.32416015;37.32416015;0;;33.6286642
37.32416015;37.32416015;37.32416015;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
39.532089;39.532089;39.532089;0;;33.6286642
71.54846016;71.54846016;71.54846016;0.009187403;;33.6286642
90.97153984;90.97153984;90.97153984;0.03983204;;33.6286642
109.8069397;109.8069397;109.8069397;0.210714549;;35.85134461
109.8069397;109.8069397;109.8069397;0.273802592;;35.85134461
109.8069397;109.8069397;109.8069397;0.28606992;;35.85134461
109.8069397;109.8069397;109.8069397;0.28606992;;35.85134461
109.8069397;109.8069397;109.8069397;0.241690452;;35.85134461
109.8069397;108.2151312;108.2151312;0.241560287;;35.85134461
108.4535908;108.4535908;108.4535908;0.261486525;;35.03933526
108.2090015;108.2090015;108.2090015;0.262014247;;34.89258173
109.5767902;109.5767902;109.5767902;0.28606992;;35.71325495
109.8069397;109.8069397;109.8069397;0.28606992;;35.85134461
109.8069397;108.2090015;108.2090015;0.298492245;;35.85134461
109.8069397;109.8069397;109.8069397;0.266554865;;37.0286642
122.1271692;122.1271692;122.1271692;0.219903532;;37.0286642
109.8069397;109.8069397;109.8069397;0.170595803;;37.0286642
109.8069397;109.8069397;109.8069397;0.137221445;;37.0286642
107.4983414;107.4983414;107.4983414;0.10729636;;36.02362438
103.3648702;103.3648702;103.3648702;0.057100845;;33.6286642
103.3648702;103.3648702;103.3648702;0.018704642;;33.6286642
97.25452179;97.25452179;97.25452179;0.01593231;;33.6286642
97.25452179;97.25452179;97.25452179;0.016369204;;33.6286642
103.3648702;103.3648702;103.3648702;0.047052912;;33.6286642
103.5067411;103.5067411;103.5067411;0.102724595;;33.6286642
109.8069397;105.1528941;105.1528941;0.151552282;;34.65891726
133.627048;133.627048;133.627048;0.201114563;;35.28433431
133.627048;133.627048;133.627048;0.281570777;;35.85134461
133.627048;133.627048;133.627048;0.300179997;;35.85134461
133.627048;133.627048;133.627048;0.300179997;;35.85134461
133.627048;133.627048;133.627048;0.300179997;;35.85134461
133.627048;133.627048;133.627048;0.300179997;;35.85134461
133.627048;133.627048;133.627048;0.300179997;;35.71325495
109.8069397;109.8069397;109.8069397;0.300179997;;35.85134461
109.8069397;107.140273;107.140273;0.299700476;;35.85134461
107.8195608;105.1528941;105.1528941;0.299278;;34.65891726
107.8195608;105.1528941;105.1528941;0.299190796;;34.65891726
107.8195608;105.1528941;105.1528941;0.291680946;;34.65891726
109.8069397;103.4358057;103.4358057;0.216125023;;33.6286642
103.4358057;103.4358057;103.4358057;0.099660214;;33.6286642
105.7869241;105.7869241;105.7869241;0.080468234;;35.03933526
105.8578596;105.8578596;105.8578596;0.083102879;;35.03933526
103.3648702;103.3648702;103.3648702;0.035045057;;33.6286642
71.54846016;71.54846016;71.54846016;0.005125511;;33.6286642
71.54846016;71.54846016;71.54846016;0.004488641;;33.6286642
71.54846016;71.54846016;71.54846016;0.004357834;;33.6286642
71.54846016;71.54846016;71.54846016;0.004474486;;33.6286642
71.54846016;71.54846016;71.54846016;0.005281513;;33.6286642
71.93707914;71.93707914;71.93707914;0.007218257;;33.6286642
93.109696;93.109696;93.109696;0.017766966;;33.6286642
107.517837;105.1528941;105.1528941;0.104781886;;33.6286642
109.8069397;105.1528941;105.1528941;0.19123398;;34.65891726
130.3176721;105.1528941;105.1528941;0.203728106;;34.65891726
130.3176721;105.1528941;105.1528941;0.196810882;;34.65891726
130.3176721;105.1528941;105.1528941;0.231992824;;34.65891726
130.3176721;105.1528941;105.1528941;0.207774865;;34.65891726
109.8069397;105.1528941;105.1528941;0.240129345;;34.65891726
109.8069397;103.4358057;103.4358057;0.221791796;;33.6286642
106.024078;103.4358057;103.4358057;0.223279288;;33.6286642
106.024078;103.4358057;103.4358057;0.220117857;;33.6286642
106.024078;103.4358057;103.4358057;0.187754592;;33.6286642
109.8069397;103.4358057;103.4358057;0.181859775;;33.6286642
109.8069397;103.4358057;103.4358057;0.14404286;;33.6286642
130.3176721;103.4358057;103.4358057;0.13962897;;33.6286642
109.8069397;105.1528941;105.1528941;0.149209084;;34.65891726
105.4048622;103.9289078;103.9289078;0.139932493;;33.92452551
104.3098874;104.3098874;104.3098874;0.08278751;;33.6286642
100.309696;100.309696;100.309696;0.01428882;;33.6286642
100.309696;81.26;81.26;0.009136139;;33.6286642
100.309696;81.26;81.26;0.008099844;;33.6286642
100.309696;81.26;81.26;0.007682289;;33.6286642
100.309696;81.26;81.26;0.007589288;;33.6286642
100.309696;81.26;81.26;0.01219258;;33.6286642
107.3041522;81.26;81.26;0.019332325;;33.6286642
109.8069397;102.9427035;102.9427035;0.050402972;;33.6286642
133.627048;103.9289078;103.9289078;0.136228651;;33.6286642
133.627048;103.4358057;103.4358057;0.172451489;;33.6286642
133.627048;103.9289078;103.9289078;0.15937703;;33.6286642
133.627048;103.4358057;103.4358057;0.153162622;;33.6286642
133.627048;103.4358057;103.4358057;0.150082944;;33.6286642
133.627048;103.4358057;103.4358057;0.149708922;;33.6286642
109.8069397;103.4358057;103.4358057;0.116992988;;33.6286642
109.8069397;103.4358057;103.4358057;0.15942239;;33.6286642
109.8069397;103.4358057;103.4358057;0.225284979;;33.6286642
109.8069397;103.4358057;103.4358057;0.232204463;;33.6286642
109.8069397;103.4358057;103.4358057;0.230091174;;33.6286642
133.627048;103.4358057;103.4358057;0.197963439;;33.6286642
133.627048;103.4358057;103.4358057;0.150921705;;33.6286642
103.4358057;103.4358057;103.4358057;0.081851364;;33.6286642
103.4358057;103.4358057;103.4358057;0.056532051;;33.6286642
103.3648702;103.3648702;103.3648702;0.013448892;;33.6286642
103.3648702;103.3648702;103.3648702;0.012413786;;33.6286642
103.3648702;103.3648702;103.3648702;0.014182636;;33.6286642
103.3648702;103.3648702;103.3648702;0.017843839;;33.6286642
103.3648702;103.3648702;103.3648702;0.017844283;;33.6286642
103.3648702;103.3648702;103.3648702;0.069394613;;33.6286642
103.5067411;103.5067411;103.5067411;0.131925071;;33.6286642
104.1071071;103.9289078;103.9289078;0.149525668;;33.6286642
133.627048;103.9289078;103.9289078;0.187341913;;33.6286642
133.627048;103.9289078;103.9289078;0.246556707;;33.6286642
133.627048;103.9289078;103.9289078;0.246744761;;33.6286642
133.627048;103.9289078;103.9289078;0.246899631;;33.6286642
133.627048;103.9289078;103.9289078;0.251199078;;33.6286642
133.627048;103.9289078;103.9289078;0.241690452;;33.6286642
133.627048;103.9289078;103.9289078;0.273226367;;33.6286642
109.8069397;103.9289078;103.9289078;0.273226367;;33.6286642
109.8069397;103.9289078;103.9289078;0.300179997;;33.6306642
106.024078;103.9289078;103.9289078;0.300179997;;33.6306642
106.024078;103.9289078;103.9289078;0.300179997;;33.6306642
106.024078;103.9289078;103.9289078;0.2928986;;33.6306642
106.024078;103.9289078;103.9289078;0.229196455;;33.92452551
103.9289078;103.9289078;103.9289078;0.169829894;;33.92452551
